txn_id,ts,bank,upi_app,amount,status,failure_reason,processing_ms,retry,refund_time_min
T0004541,1764094920,Kotak,GooglePay,16.57,SUCCESS,,506,N,
T0004542,1764453180,HDFC Bank,GooglePay,28.94,FAILED,unknown_error,639,N,
T0004543,1764023460,HDFC Bank,BankApp,40.68,FAILED,unknown_error,40,Y,
T0004544,1764079740,HDFC Bank,GooglePay,17.19,SUCCESS,,281,N,
T0004545,1764530160,SBI,Paytm,43.82,SUCCESS,,409,N,
T0004546,1764531540,ICICI Bank,Paytm,28.45,FAILED,insufficient_balance,718,Y,
T0004547,1764284460,Axis Bank,PhonePe,16.76,SUCCESS,,329,N,
T0004548,1764442680,HDFC Bank,AmazonPay,18.05,SUCCESS,,440,N,
T0004549,1764369660,SBI,BankApp,38.3,SUCCESS,,218,N,
T0004550,1764216060,HDFC Bank,PhonePe,43.59,SUCCESS,,373,N,
T0004551,1764248100,ICICI Bank,PhonePe,37.1,SUCCESS,,231,N,
T0004552,1764371820,Kotak,PhonePe,24.75,SUCCESS,,779,N,
T0004553,1764363120,ICICI Bank,PhonePe,29.16,SUCCESS,,163,N,
T0004554,1764192120,ICICI Bank,BankApp,40.05,SUCCESS,,397,N,
T0004555,1764453600,Axis Bank,BankApp,13.45,SUCCESS,,263,N,
T0004556,1764527520,Kotak,BankApp,46.65,SUCCESS,,642,N,
T0004557,1764466800,SBI,AmazonPay,34.56,SUCCESS,,229,N,
T0004558,1764270180,SBI,AmazonPay,13.68,FAILED,unknown_error,525,N,
T0004559,1764299340,HDFC Bank,BankApp,15.8,SUCCESS,,384,N,
T0004560,1764527160,Axis Bank,Paytm,46.73,SUCCESS,,522,N,
T0004561,1764482760,HDFC Bank,Paytm,23.63,SUCCESS,,254,N,
T0004562,1764200520,Kotak,AmazonPay,13.85,SUCCESS,,432,N,
T0004563,1764193380,Kotak,AmazonPay,43.14,SUCCESS,,316,N,
T0004564,1764032400,HDFC Bank,AmazonPay,30.33,SUCCESS,,495,N,
T0004565,1764278640,SBI,BankApp,34.98,SUCCESS,,305,N,
T0004566,1764542040,SBI,GooglePay,15.9,SUCCESS,,391,N,
T0004567,1764418980,ICICI Bank,PhonePe,27.69,SUCCESS,,399,N,
T0004568,1764441780,Axis Bank,Paytm,25.62,SUCCESS,,284,N,
T0004569,1764099900,HDFC Bank,AmazonPay,16.23,SUCCESS,,125,N,
T0004570,1764455280,ICICI Bank,BankApp,41.71,SUCCESS,,164,N,
T0004571,1764007860,HDFC Bank,Paytm,45.93,SUCCESS,,758,N,
T0004572,1764175440,Kotak,BankApp,11.36,SUCCESS,,419,N,
T0004573,1764539220,HDFC Bank,BankApp,14.89,SUCCESS,,194,N,
T0004574,1764370380,ICICI Bank,BankApp,47.01,SUCCESS,,483,N,
T0004575,1764094080,ICICI Bank,AmazonPay,30.77,SUCCESS,,342,N,
T0004576,1764352920,SBI,PhonePe,18.41,FAILED,daily_limit_exceeded,349,N,40.0
T0004577,1763975520,ICICI Bank,AmazonPay,14.74,FAILED,bank_timeout,290,Y,
T0004578,1764168720,ICICI Bank,GooglePay,27.08,FAILED,bank_timeout,217,N,
T0004579,1763968860,ICICI Bank,GooglePay,27.11,FAILED,unknown_error,139,N,
T0004580,1764101820,SBI,PhonePe,23.49,FAILED,unknown_error,306,Y,
T0004581,1764022800,HDFC Bank,BankApp,37.22,SUCCESS,,110,N,
T0004582,1764542760,Kotak,GooglePay,32.76,FAILED,unknown_error,480,N,
T0004583,1764199020,Kotak,BankApp,37.84,SUCCESS,,274,N,
T0004584,1764097740,ICICI Bank,PhonePe,25.54,SUCCESS,,302,N,
T0004585,1764198540,HDFC Bank,Paytm,36.04,SUCCESS,,366,N,
T0004586,1764099240,HDFC Bank,PhonePe,50.0,SUCCESS,,283,N,
T0004587,1764442500,Kotak,PhonePe,39.39,SUCCESS,,610,N,
T0004588,1764443880,Axis Bank,PhonePe,41.17,SUCCESS,,387,N,
T0004589,1764190080,ICICI Bank,Paytm,49.39,SUCCESS,,297,N,
T0004590,1764377700,HDFC Bank,Paytm,15.06,FAILED,daily_limit_exceeded,461,N,
T0004591,1764032460,ICICI Bank,PhonePe,42.69,SUCCESS,,247,N,
T0004592,1764054480,ICICI Bank,Paytm,28.66,SUCCESS,,558,N,
T0004593,1764105060,Kotak,BankApp,10.42,SUCCESS,,374,N,
T0004594,1764358920,Kotak,AmazonPay,28.0,SUCCESS,,493,N,
T0004595,1764009000,HDFC Bank,AmazonPay,32.08,SUCCESS,,405,N,
T0004596,1764489900,HDFC Bank,PhonePe,34.25,SUCCESS,,542,N,
T0004597,1764189720,HDFC Bank,BankApp,13.17,SUCCESS,,550,N,
T0004598,1764021360,SBI,AmazonPay,18.37,SUCCESS,,329,N,
T0004599,1764528540,SBI,Paytm,42.58,SUCCESS,,292,N,
T0004600,1764365400,Axis Bank,Paytm,44.56,SUCCESS,,220,N,
T0004601,1764470340,HDFC Bank,Paytm,50.59,SUCCESS,,426,N,
T0004602,1764374940,SBI,GooglePay,26.48,SUCCESS,,153,N,
T0004603,1763987160,ICICI Bank,PhonePe,20.4,SUCCESS,,475,N,
T0004604,1764533820,Axis Bank,BankApp,31.54,SUCCESS,,469,N,
T0004605,1764422160,SBI,AmazonPay,48.41,SUCCESS,,362,N,
T0004606,1764374160,HDFC Bank,PhonePe,38.71,SUCCESS,,475,N,
T0004607,1764535620,ICICI Bank,AmazonPay,31.17,SUCCESS,,285,N,
T0004608,1764012720,HDFC Bank,BankApp,12.17,SUCCESS,,407,N,
T0004609,1764176160,SBI,AmazonPay,36.27,SUCCESS,,292,N,
T0004610,1764281220,ICICI Bank,PhonePe,34.86,SUCCESS,,117,N,
T0004611,1763964720,Kotak,GooglePay,29.57,SUCCESS,,325,N,
T0004612,1764275340,SBI,Paytm,40.84,SUCCESS,,400,N,
T0004613,1764263760,SBI,Paytm,40.96,SUCCESS,,238,N,
T0004614,1764417720,HDFC Bank,GooglePay,29.82,SUCCESS,,321,N,
T0004615,1764453720,SBI,AmazonPay,17.02,SUCCESS,,300,N,
T0004616,1764367140,SBI,Paytm,30.55,SUCCESS,,381,N,
T0004617,1764546480,ICICI Bank,GooglePay,42.25,SUCCESS,,360,N,
T0004618,1764373140,Axis Bank,PhonePe,10.53,SUCCESS,,156,N,
T0004619,1764376260,SBI,AmazonPay,43.67,SUCCESS,,476,N,
T0004620,1764189300,SBI,GooglePay,37.17,SUCCESS,,286,N,
T0004621,1764287700,Kotak,Paytm,44.0,SUCCESS,,234,N,
T0004622,1764007860,HDFC Bank,BankApp,30.67,SUCCESS,,378,N,
T0004623,1764320340,HDFC Bank,PhonePe,31.17,SUCCESS,,347,N,
T0004624,1764159720,ICICI Bank,PhonePe,48.0,SUCCESS,,563,N,
T0004625,1764308700,Kotak,AmazonPay,29.53,SUCCESS,,285,N,
T0004626,1764108120,ICICI Bank,AmazonPay,41.69,SUCCESS,,109,N,
T0004627,1763974500,Axis Bank,PhonePe,42.09,SUCCESS,,555,N,
T0004628,1764110160,SBI,PhonePe,35.25,SUCCESS,,265,N,
T0004629,1764100200,Kotak,AmazonPay,42.61,SUCCESS,,553,N,
T0004630,1763960820,HDFC Bank,GooglePay,16.58,SUCCESS,,309,N,
T0004631,1764014940,Axis Bank,Paytm,46.7,SUCCESS,,517,N,
T0004632,1764419040,SBI,BankApp,36.81,SUCCESS,,459,N,
T0004633,1764285000,Axis Bank,PhonePe,32.89,SUCCESS,,324,N,
T0004634,1764361500,SBI,AmazonPay,23.98,SUCCESS,,222,N,
T0004635,1764019920,Kotak,GooglePay,47.19,SUCCESS,,200,N,
T0004636,1764302760,Kotak,BankApp,44.37,FAILED,gateway_timeout,288,Y,24.0
T0004637,1764202620,Axis Bank,AmazonPay,39.59,SUCCESS,,254,N,
T0004638,1764035640,Axis Bank,Paytm,25.56,SUCCESS,,367,N,
T0004639,1764038760,HDFC Bank,GooglePay,12.83,SUCCESS,,485,N,
T0004640,1764461100,SBI,GooglePay,41.97,SUCCESS,,364,N,
T0004641,1764358140,HDFC Bank,PhonePe,40.58,SUCCESS,,206,N,
T0004642,1764458880,HDFC Bank,PhonePe,38.64,SUCCESS,,398,N,
T0004643,1764363000,SBI,AmazonPay,34.52,SUCCESS,,405,N,
T0004644,1764365220,SBI,AmazonPay,21.91,SUCCESS,,529,N,
T0004645,1764312360,Kotak,Paytm,38.45,SUCCESS,,229,N,
T0004646,1764080760,Kotak,GooglePay,26.24,SUCCESS,,336,N,
T0004647,1764008520,SBI,AmazonPay,28.25,FAILED,unknown_error,350,Y,
T0004648,1764441360,SBI,BankApp,50.09,SUCCESS,,345,N,
T0004649,1764085980,ICICI Bank,AmazonPay,29.93,SUCCESS,,370,N,
T0004650,1764268860,Axis Bank,BankApp,39.13,SUCCESS,,333,N,
T0004651,1764528480,ICICI Bank,BankApp,41.36,FAILED,unknown_error,40,N,
T0004652,1764009120,SBI,BankApp,25.94,SUCCESS,,362,N,
T0004653,1764146220,HDFC Bank,PhonePe,20.45,SUCCESS,,249,N,
T0004654,1764359340,SBI,GooglePay,27.01,SUCCESS,,423,N,
T0004655,1764440280,HDFC Bank,AmazonPay,31.55,SUCCESS,,294,N,
T0004656,1764541620,HDFC Bank,BankApp,37.56,SUCCESS,,486,N,
T0004657,1764007020,HDFC Bank,PhonePe,45.26,SUCCESS,,688,N,
T0004658,1764333420,Kotak,AmazonPay,53.27,SUCCESS,,517,N,
T0004659,1764190620,Kotak,GooglePay,24.55,SUCCESS,,514,N,
T0004660,1764527760,Axis Bank,GooglePay,33.03,SUCCESS,,484,N,
T0004661,1764015720,Axis Bank,Paytm,21.36,SUCCESS,,91,N,
T0004662,1764003540,HDFC Bank,GooglePay,12.58,SUCCESS,,348,N,
T0004663,1764021660,Kotak,AmazonPay,46.0,FAILED,insufficient_balance,441,N,
T0004664,1764402360,ICICI Bank,GooglePay,45.85,SUCCESS,,472,N,
T0004665,1763985900,HDFC Bank,GooglePay,25.76,SUCCESS,,343,N,
T0004666,1764286740,Kotak,Paytm,28.09,SUCCESS,,351,N,
T0004667,1764093540,ICICI Bank,AmazonPay,19.5,SUCCESS,,395,N,
T0004668,1764192480,ICICI Bank,AmazonPay,31.59,SUCCESS,,245,N,
T0004669,1764526800,ICICI Bank,AmazonPay,14.95,FAILED,gateway_timeout,470,N,
T0004670,1764364800,SBI,AmazonPay,28.14,SUCCESS,,280,N,
T0004671,1764087720,HDFC Bank,Paytm,12.01,SUCCESS,,112,N,
T0004672,1764411360,ICICI Bank,AmazonPay,40.44,SUCCESS,,371,N,
T0004673,1764022620,ICICI Bank,GooglePay,15.34,SUCCESS,,381,N,
T0004674,1764359820,Axis Bank,AmazonPay,49.21,SUCCESS,,363,N,
T0004675,1764180840,ICICI Bank,BankApp,22.73,SUCCESS,,513,N,
T0004676,1764211140,Kotak,BankApp,20.33,SUCCESS,,170,N,
T0004677,1764405840,SBI,Paytm,19.12,FAILED,bank_timeout,370,Y,
T0004678,1764098220,Kotak,BankApp,21.33,SUCCESS,,305,N,
T0004679,1764401520,ICICI Bank,GooglePay,32.54,SUCCESS,,319,N,
T0004680,1764354900,ICICI Bank,Paytm,22.84,SUCCESS,,557,N,
T0004681,1764142440,Kotak,AmazonPay,16.05,SUCCESS,,478,N,
T0004682,1764196020,SBI,GooglePay,36.78,SUCCESS,,258,N,
T0004683,1764188460,HDFC Bank,GooglePay,27.28,SUCCESS,,365,N,
T0004684,1764361440,Axis Bank,Paytm,27.06,SUCCESS,,367,N,
T0004685,1764020100,ICICI Bank,AmazonPay,48.75,SUCCESS,,340,N,
T0004686,1764441900,ICICI Bank,AmazonPay,39.25,SUCCESS,,190,N,
T0004687,1764532680,HDFC Bank,AmazonPay,45.93,SUCCESS,,737,N,
T0004688,1764451920,ICICI Bank,AmazonPay,30.63,SUCCESS,,457,N,
T0004689,1764362700,ICICI Bank,BankApp,27.94,SUCCESS,,495,N,
T0004690,1764066180,HDFC Bank,AmazonPay,30.06,FAILED,bank_timeout,305,Y,
T0004691,1764277140,Axis Bank,PhonePe,18.4,SUCCESS,,216,N,
T0004692,1764533700,SBI,PhonePe,16.36,SUCCESS,,274,N,
T0004693,1764012900,ICICI Bank,AmazonPay,48.36,FAILED,insufficient_balance,388,N,
T0004694,1763982060,ICICI Bank,GooglePay,45.74,SUCCESS,,317,N,
T0004695,1764194040,Kotak,BankApp,23.99,SUCCESS,,645,N,
T0004696,1764215100,ICICI Bank,GooglePay,39.42,SUCCESS,,371,N,
T0004697,1764079860,Axis Bank,BankApp,22.32,SUCCESS,,148,N,
T0004698,1764010200,ICICI Bank,Paytm,37.29,SUCCESS,,498,N,
T0004699,1764363780,Axis Bank,GooglePay,24.35,FAILED,gateway_timeout,363,N,22.0
T0004700,1764269580,ICICI Bank,Paytm,24.22,SUCCESS,,249,N,
T0004701,1764200160,SBI,PhonePe,31.81,SUCCESS,,495,N,
T0004702,1764478800,Axis Bank,GooglePay,33.6,SUCCESS,,394,N,
T0004703,1764154740,HDFC Bank,GooglePay,17.59,SUCCESS,,377,N,
T0004704,1764214320,Axis Bank,BankApp,16.39,SUCCESS,,304,N,
T0004705,1764326280,HDFC Bank,AmazonPay,25.35,SUCCESS,,171,N,
T0004706,1764266880,HDFC Bank,GooglePay,33.33,SUCCESS,,496,N,
T0004707,1764039900,Kotak,PhonePe,39.02,FAILED,gateway_timeout,479,N,
T0004708,1764527160,Kotak,BankApp,35.83,SUCCESS,,158,N,
T0004709,1764257100,Kotak,GooglePay,22.47,SUCCESS,,604,N,
T0004710,1764099480,HDFC Bank,BankApp,11.29,SUCCESS,,475,N,
T0004711,1764242760,Kotak,BankApp,31.02,SUCCESS,,263,N,
T0004712,1764187080,ICICI Bank,AmazonPay,19.67,SUCCESS,,556,N,
T0004713,1764252420,HDFC Bank,GooglePay,30.71,FAILED,network_issue,397,Y,
T0004714,1764528060,ICICI Bank,GooglePay,12.79,SUCCESS,,630,N,
T0004715,1764181260,Axis Bank,BankApp,44.65,FAILED,gateway_timeout,195,Y,
T0004716,1764445440,SBI,BankApp,36.07,FAILED,network_issue,375,N,
T0004717,1764285300,HDFC Bank,BankApp,16.35,SUCCESS,,40,N,
T0004718,1764534540,HDFC Bank,PhonePe,38.55,SUCCESS,,415,N,
T0004719,1764303180,ICICI Bank,PhonePe,15.66,SUCCESS,,437,N,
T0004720,1764403680,HDFC Bank,Paytm,37.83,FAILED,unknown_error,221,Y,
T0004721,1764286020,Axis Bank,PhonePe,41.82,SUCCESS,,127,N,
T0004722,1764281580,Axis Bank,BankApp,28.93,SUCCESS,,412,N,
T0004723,1764540540,SBI,BankApp,37.73,SUCCESS,,453,N,
T0004724,1764321420,Axis Bank,PhonePe,22.86,FAILED,daily_limit_exceeded,293,Y,
T0004725,1764183000,Axis Bank,Paytm,29.89,FAILED,gateway_timeout,605,Y,
T0004726,1764105840,SBI,BankApp,14.12,FAILED,gateway_timeout,335,N,
T0004727,1764409440,HDFC Bank,BankApp,27.51,SUCCESS,,354,N,
T0004728,1764523680,Kotak,PhonePe,37.68,SUCCESS,,376,N,
T0004729,1763946900,HDFC Bank,AmazonPay,15.76,SUCCESS,,363,N,
T0004730,1764358020,Axis Bank,Paytm,35.4,SUCCESS,,352,N,
T0004731,1764272040,Kotak,Paytm,49.99,SUCCESS,,276,N,
T0004732,1764223020,Kotak,PhonePe,39.36,SUCCESS,,303,N,
T0004733,1764140100,ICICI Bank,PhonePe,40.08,FAILED,bank_timeout,357,Y,
T0004734,1764019500,SBI,GooglePay,34.42,FAILED,unknown_error,623,N,
T0004735,1764280320,SBI,GooglePay,27.04,FAILED,insufficient_balance,310,Y,
T0004736,1764101520,ICICI Bank,PhonePe,25.32,FAILED,network_issue,600,Y,
T0004737,1764376680,SBI,BankApp,24.69,FAILED,gateway_timeout,302,N,
T0004738,1764101760,ICICI Bank,BankApp,50.39,SUCCESS,,182,N,
T0004739,1764328500,HDFC Bank,BankApp,24.45,SUCCESS,,494,N,
T0004740,1764250080,SBI,AmazonPay,28.14,SUCCESS,,421,N,
T0004741,1764021960,Kotak,AmazonPay,47.15,SUCCESS,,399,N,
T0004742,1764360600,ICICI Bank,AmazonPay,24.07,SUCCESS,,358,N,
T0004743,1764007560,ICICI Bank,AmazonPay,31.4,FAILED,gateway_timeout,438,Y,33.0
T0004744,1764536760,HDFC Bank,AmazonPay,13.73,SUCCESS,,515,N,
T0004745,1764339300,HDFC Bank,PhonePe,40.69,SUCCESS,,529,N,
T0004746,1764449520,Axis Bank,BankApp,17.04,SUCCESS,,124,N,
T0004747,1764015600,Kotak,BankApp,26.5,SUCCESS,,454,N,
T0004748,1764268140,Axis Bank,PhonePe,27.82,SUCCESS,,281,N,
T0004749,1764114480,ICICI Bank,GooglePay,11.26,SUCCESS,,347,N,
T0004750,1763970060,Axis Bank,BankApp,16.31,SUCCESS,,119,N,
T0004751,1764099420,HDFC Bank,Paytm,47.29,SUCCESS,,471,N,
T0004752,1764540480,Kotak,Paytm,39.19,SUCCESS,,63,N,
T0004753,1764459360,Kotak,GooglePay,36.68,FAILED,unknown_error,444,N,
T0004754,1764280980,SBI,BankApp,13.17,SUCCESS,,410,N,
T0004755,1764286980,HDFC Bank,GooglePay,48.03,SUCCESS,,370,N,
T0004756,1764105960,Kotak,Paytm,42.42,SUCCESS,,263,N,
T0004757,1764320580,Axis Bank,Paytm,47.24,SUCCESS,,459,N,
T0004758,1764200640,ICICI Bank,Paytm,52.39,FAILED,network_issue,312,N,
T0004759,1764113820,SBI,BankApp,49.67,FAILED,insufficient_balance,109,N,
T0004760,1763985000,Kotak,BankApp,31.0,SUCCESS,,430,N,
T0004761,1764074940,HDFC Bank,PhonePe,28.38,SUCCESS,,511,N,
T0004762,1764358680,Axis Bank,GooglePay,47.63,SUCCESS,,253,N,
T0004763,1764278400,Axis Bank,Paytm,16.5,SUCCESS,,366,N,
T0004764,1764355080,Kotak,Paytm,14.32,SUCCESS,,662,N,
T0004765,1764367860,SBI,Paytm,42.08,FAILED,unknown_error,290,N,
T0004766,1764452460,ICICI Bank,BankApp,49.0,SUCCESS,,202,N,
T0004767,1764066360,ICICI Bank,PhonePe,31.69,SUCCESS,,418,N,
T0004768,1764399060,SBI,PhonePe,27.06,SUCCESS,,218,N,
T0004769,1764412320,Kotak,AmazonPay,17.16,SUCCESS,,234,N,
T0004770,1764516960,HDFC Bank,AmazonPay,41.51,SUCCESS,,460,N,
T0004771,1764052740,SBI,BankApp,29.84,SUCCESS,,225,N,
T0004772,1764162540,Axis Bank,PhonePe,51.13,SUCCESS,,484,N,
T0004773,1764539760,Axis Bank,PhonePe,20.11,SUCCESS,,430,N,
T0004774,1764435240,Kotak,AmazonPay,13.2,SUCCESS,,391,N,
T0004775,1764196080,HDFC Bank,Paytm,47.49,SUCCESS,,367,N,
T0004776,1764018360,Kotak,GooglePay,51.02,SUCCESS,,472,N,
T0004777,1764360660,SBI,GooglePay,31.94,SUCCESS,,520,N,
T0004778,1764118560,Axis Bank,GooglePay,13.0,SUCCESS,,413,N,
T0004779,1764358380,ICICI Bank,BankApp,26.58,SUCCESS,,500,N,
T0004780,1764282540,Axis Bank,Paytm,49.97,SUCCESS,,96,N,
T0004781,1764297840,HDFC Bank,Paytm,21.92,SUCCESS,,571,N,
T0004782,1764455220,ICICI Bank,AmazonPay,44.57,SUCCESS,,264,N,
T0004783,1764093900,HDFC Bank,GooglePay,51.91,SUCCESS,,113,N,
T0004784,1764284760,Kotak,BankApp,43.93,SUCCESS,,252,N,
T0004785,1764011340,SBI,PhonePe,44.59,SUCCESS,,531,N,
T0004786,1764275040,ICICI Bank,GooglePay,43.77,SUCCESS,,417,N,
T0004787,1764102120,HDFC Bank,AmazonPay,10.93,SUCCESS,,337,N,
T0004788,1764247140,Kotak,Paytm,25.16,SUCCESS,,396,N,
T0004789,1764300300,Axis Bank,BankApp,30.83,SUCCESS,,380,N,
T0004790,1764361320,HDFC Bank,PhonePe,13.86,SUCCESS,,577,N,
T0004791,1764106260,SBI,AmazonPay,25.72,FAILED,daily_limit_exceeded,250,N,
T0004792,1764109500,Kotak,BankApp,14.35,FAILED,unknown_error,382,N,56.0
T0004793,1764537180,Axis Bank,PhonePe,50.78,SUCCESS,,372,N,
T0004794,1763942940,ICICI Bank,PhonePe,49.19,SUCCESS,,365,N,
T0004795,1764504240,ICICI Bank,BankApp,38.07,SUCCESS,,556,N,
T0004796,1764541020,SBI,GooglePay,15.6,FAILED,insufficient_balance,464,Y,
T0004797,1764529020,Kotak,PhonePe,35.65,SUCCESS,,358,N,
T0004798,1764451680,ICICI Bank,PhonePe,38.56,SUCCESS,,84,N,
T0004799,1764464160,Axis Bank,Paytm,44.57,SUCCESS,,304,N,
T0004800,1763980560,HDFC Bank,PhonePe,33.66,SUCCESS,,94,N,
T0004801,1764543960,SBI,Paytm,20.18,SUCCESS,,374,N,
T0004802,1764366780,Axis Bank,AmazonPay,28.66,SUCCESS,,656,N,
T0004803,1764288240,Axis Bank,PhonePe,47.95,SUCCESS,,401,N,
T0004804,1764353100,ICICI Bank,AmazonPay,37.07,SUCCESS,,163,N,
T0004805,1764412500,Kotak,BankApp,40.72,SUCCESS,,136,N,
T0004806,1764011700,ICICI Bank,BankApp,30.22,FAILED,daily_limit_exceeded,168,N,
T0004807,1764027900,ICICI Bank,Paytm,32.29,SUCCESS,,376,N,
T0004808,1764410700,Axis Bank,AmazonPay,32.35,SUCCESS,,362,N,
T0004809,1764285720,ICICI Bank,Paytm,33.26,SUCCESS,,551,N,
T0004810,1764006900,Axis Bank,GooglePay,33.12,SUCCESS,,389,N,
T0004811,1764017880,HDFC Bank,Paytm,17.21,SUCCESS,,127,N,
T0004812,1764099060,HDFC Bank,Paytm,27.79,SUCCESS,,339,N,
T0004813,1764284640,HDFC Bank,BankApp,35.42,SUCCESS,,306,N,
T0004814,1764194580,SBI,PhonePe,33.88,SUCCESS,,528,N,
T0004815,1764269280,Kotak,BankApp,36.3,SUCCESS,,332,N,
T0004816,1764180720,Axis Bank,PhonePe,12.78,SUCCESS,,817,N,
T0004817,1764055740,Axis Bank,BankApp,37.3,SUCCESS,,485,N,
T0004818,1764329400,HDFC Bank,BankApp,49.19,SUCCESS,,359,N,
T0004819,1764442620,SBI,Paytm,25.79,SUCCESS,,313,N,
T0004820,1764088020,SBI,AmazonPay,28.3,SUCCESS,,591,N,
T0004821,1764105360,Kotak,BankApp,15.96,SUCCESS,,320,N,
T0004822,1764007260,Kotak,AmazonPay,50.91,SUCCESS,,516,N,
T0004823,1763990580,HDFC Bank,GooglePay,35.39,SUCCESS,,375,N,
T0004824,1763996460,SBI,GooglePay,29.07,SUCCESS,,409,N,
T0004825,1764201480,HDFC Bank,AmazonPay,29.08,SUCCESS,,321,N,
T0004826,1764530040,SBI,Paytm,28.15,FAILED,daily_limit_exceeded,479,N,
T0004827,1764485940,SBI,PhonePe,18.35,SUCCESS,,367,N,
T0004828,1764284940,SBI,PhonePe,37.18,SUCCESS,,521,N,
T0004829,1764188640,ICICI Bank,PhonePe,28.8,SUCCESS,,308,N,
T0004830,1764025980,Kotak,AmazonPay,40.2,SUCCESS,,412,N,
T0004831,1764003600,Axis Bank,PhonePe,49.9,FAILED,insufficient_balance,215,N,
T0004832,1763965980,ICICI Bank,BankApp,36.16,SUCCESS,,338,N,
T0004833,1764338100,Axis Bank,Paytm,38.85,SUCCESS,,336,N,
T0004834,1764444300,HDFC Bank,GooglePay,27.52,SUCCESS,,169,N,
T0004835,1764008940,SBI,AmazonPay,21.44,SUCCESS,,301,N,
T0004836,1764192000,SBI,PhonePe,49.81,SUCCESS,,203,N,
T0004837,1763951520,SBI,BankApp,24.43,FAILED,gateway_timeout,442,Y,
T0004838,1764353160,Axis Bank,PhonePe,20.58,SUCCESS,,424,N,
T0004839,1764331020,SBI,Paytm,48.02,FAILED,network_issue,268,Y,
T0004840,1764372060,SBI,AmazonPay,30.51,SUCCESS,,488,N,
T0004841,1764441600,ICICI Bank,AmazonPay,43.39,SUCCESS,,302,N,
T0004842,1764109380,ICICI Bank,GooglePay,37.83,SUCCESS,,40,N,
T0004843,1764228540,Axis Bank,AmazonPay,28.6,SUCCESS,,540,N,
T0004844,1764116340,Axis Bank,PhonePe,23.78,SUCCESS,,51,N,
T0004845,1764190980,Axis Bank,Paytm,47.1,SUCCESS,,381,N,
T0004846,1764529080,Axis Bank,AmazonPay,42.86,FAILED,insufficient_balance,284,N,
T0004847,1764359100,ICICI Bank,Paytm,37.95,SUCCESS,,260,N,
T0004848,1764026700,Kotak,BankApp,30.2,FAILED,gateway_timeout,401,N,
T0004849,1764265980,Axis Bank,GooglePay,55.26,SUCCESS,,458,N,
T0004850,1764309840,Kotak,PhonePe,43.17,SUCCESS,,314,N,
T0004851,1764207300,Axis Bank,AmazonPay,13.01,SUCCESS,,330,N,
T0004852,1764021180,Axis Bank,PhonePe,25.92,FAILED,insufficient_balance,377,N,
T0004853,1764051840,Kotak,GooglePay,28.83,SUCCESS,,361,N,
T0004854,1764013020,Axis Bank,AmazonPay,40.47,FAILED,daily_limit_exceeded,399,Y,
T0004855,1764455520,HDFC Bank,Paytm,19.09,SUCCESS,,381,N,
T0004856,1764483360,ICICI Bank,AmazonPay,19.39,SUCCESS,,76,N,
T0004857,1764010140,HDFC Bank,PhonePe,43.28,SUCCESS,,258,N,
T0004858,1764391920,ICICI Bank,Paytm,35.52,SUCCESS,,320,N,
T0004859,1764174480,HDFC Bank,GooglePay,27.4,SUCCESS,,143,N,
T0004860,1764419520,SBI,PhonePe,36.15,SUCCESS,,250,N,
T0004861,1764445560,SBI,PhonePe,38.8,SUCCESS,,287,N,
T0004862,1764252480,SBI,AmazonPay,54.94,SUCCESS,,337,N,
T0004863,1764194400,ICICI Bank,AmazonPay,30.56,FAILED,insufficient_balance,347,N,55.0
T0004864,1764377760,Kotak,AmazonPay,36.6,SUCCESS,,461,N,
T0004865,1764545340,ICICI Bank,GooglePay,14.73,SUCCESS,,373,N,
T0004866,1764482820,SBI,GooglePay,37.61,FAILED,insufficient_balance,396,N,
T0004867,1764442020,Axis Bank,Paytm,45.42,SUCCESS,,395,N,
T0004868,1764451140,Axis Bank,PhonePe,39.55,SUCCESS,,418,N,
T0004869,1764496920,HDFC Bank,Paytm,31.14,SUCCESS,,480,N,
T0004870,1764486300,HDFC Bank,PhonePe,15.84,SUCCESS,,359,N,
T0004871,1764489120,Kotak,AmazonPay,37.24,SUCCESS,,457,N,
T0004872,1764508980,SBI,Paytm,22.82,SUCCESS,,283,N,
T0004873,1764211440,HDFC Bank,BankApp,17.77,SUCCESS,,600,N,
T0004874,1764098220,SBI,PhonePe,34.93,SUCCESS,,214,N,
T0004875,1764195960,ICICI Bank,GooglePay,45.01,SUCCESS,,536,N,
T0004876,1764354840,SBI,GooglePay,28.77,SUCCESS,,185,N,
T0004877,1764498960,Kotak,AmazonPay,43.91,FAILED,daily_limit_exceeded,136,N,
T0004878,1764256980,Kotak,AmazonPay,24.43,SUCCESS,,431,N,
T0004879,1764199800,HDFC Bank,AmazonPay,43.55,FAILED,network_issue,398,N,
T0004880,1764056340,SBI,GooglePay,11.02,SUCCESS,,301,N,
T0004881,1764192420,ICICI Bank,AmazonPay,26.36,SUCCESS,,156,N,
T0004882,1764530640,ICICI Bank,Paytm,16.89,FAILED,network_issue,379,N,
T0004883,1764367500,SBI,GooglePay,47.37,SUCCESS,,417,N,
T0004884,1764400260,SBI,BankApp,46.59,SUCCESS,,134,N,
T0004885,1764294480,Kotak,GooglePay,20.71,FAILED,bank_timeout,548,N,
T0004886,1764023040,Axis Bank,GooglePay,52.91,SUCCESS,,346,N,
T0004887,1764185700,HDFC Bank,AmazonPay,36.68,SUCCESS,,653,N,
